bab05bc7805d4b0dbc2cdcbb48441956,,Garage,C,,,,,,
bc001ab61e0145a2b74fc93181171f0c,,Kitchen,A,,,,,,
beb8fb21d45745298c557bd2600c2c4f,,Kitchen,B,,,,,,
bed87049026640a59f3f8b5844614253,,Living Room,E,,,,,,
bf7f5cde2a5a45dd98883ecd9be599ad,,Kitchen,B,,,,,,
c1e69b274b9d4b05bcc2761993e3c554,,Bedroom,B,,,,,,
c1f73d85752749be8252622ae03bd3d6,,Bathroom,C,,,,,,
c2a5343bf18949fc8d6815034ec7f87d,,Bedroom,C,,,,,,
c8681df07757457d8cbe61174fe8929c,,Kitchen,C,,,,,,
c86aa2d4c24d43749040b7d3ff667f7d,,Hallway,B,,,,,,
ca1af864b3f3452b9177b2e2759f439a,,Living Room,C,,,,,,
ca544918e2ad41cea0a460ed15a2a7f0,,Kitchen,B,,,,,,
cb484683659d465796ed5af8664cf58f,,Bathroom,C,,,,,,
cbc3630e05e04f088a769bbb9e613f4b,,Garage,D,,,,,,
d075feb7b0d941df81f23d8df4369ce4,,Kitchen,D,,,,,,
d08b83600b7c400bae0264fb79c2d63f,,Kitchen,A,,,,,,
d0d74ad6b32f487abf0ff3de6ad7cb32,,Kitchen,B,,,,,,
d1ee28c3d00a4a6c802cfe96c3ee0c62,,Kitchen,B,,,,,,
d2a2bb836e194649b1b79dd3ba9431e6,,Living Room,A,,,,,,
d2ba8154fb1a4303928d657beeb2b8f2,,Kitchen,A,,,,,,
d6c7ed9bbb2a44e591a8c5168adfe362,,Kitchen,C,,,,,,
d71998d2a9f64f68bd4cf237bd0f41d1,,Living Room,E,,,,,,
da66b2855cdf403f96c25c4861c6c2f9,,Kitchen,B,,,,,,
dce9f7895ad94302894be3cb843b7e2e,,Kitchen,A,,,,,,
dde3f925f84146d4ab8d6023251d8ee4,,Living Room,E,,,,,,
e0304800688647d488200a993f1ff930,,Kitchen,B,,,,,,
e57094e36af6477b9b4b1e3307f7a8a8,,Home Office,A,,,,,,
e6019fb7827745abb2e67061ed0414b9,,Kitchen,B,,,,,,
e72f3887c94a414286bf485f7139488e,,Kitchen,B,,,,,,
ea0cf48616e34708b73c82eb7c7366ca,,Bathroom,C,,,,,,
eae1fc4a7dea4ea2bd303d312b7644da,,Kitchen,F,,,,,,
ecc57ae0430f4786845a6f76ae924268,,Home Office,C,,,,,,
f120452f84bf4e979139b106bf9f096c,,Kitchen,F,,,,,,
f1896b298bd94a019ccb080145f5c4fb,,Kitchen,B,,,,,,
f39360ca9e264a96b45cce0a18c963d7,,Kitchen,H,,,,,,
f53d75bd123b40bca14d12d54286f432,,Kitchen,F,,,,,,
f5d3d6ee6d564038982c4ec2c76c4443,,Kitchen,A,,,,,,
f632acb998334d6d9ecb581b81b1c3eb,,Home Office,A,,,,,,
f6d95cb77fe74da494e440d7a523e7da,,Kitchen,H,,,,,,
f6e8d2e60fe645a28afcf5d0698914c9,,Kitchen,E,,,,,,
f99cc5d1e24a479796e8d0661a600582,,Bedroom,D,,,,,,
fa5d3a97ed59421f93bb08b7015dc38d,,Home Office,C,,,,,,
fdb8227a88b2448d8c64fa82ffee3f58,,Bedroom,D,,,,,,
fe2a9ebd2b0f46c1aae999c4d1f1a5eb,,Kitchen,F,,,,,,
